Entity,Date,Seasonal variation,Combined measurements,Monthly averaged,Annual averaged,monthly_sea_surface_temperature_anomaly,Sea surface temp (lower-bound),Sea surface temp (upper-bound),Monthly pH measurement,Annual average,Temperature anomaly,Church & White,University of Hawaii,Average,arctic_sea_ice_osisaf,Monthly averaged,Annual averaged,Monthly averaged,Annual averaged
World,4/15/75,,,,,-0.13544,-0.161,-0.1155,,,0.04,-42.9140625,-37.59591851,-40.25499,,,,,
World,5/15/75,,,,,-0.08869,-0.1135,-0.068,,,0.16,,,,,,,,
World,6/15/75,,,,,-0.13492,-0.1585,-0.1135,,,-0.01,,,,,,,,
World,7/15/75,,,,,-0.0984,-0.124,-0.0775,,,-0.01,-45.84739583,-43.24139335,-44.54439,,,,,
World,8/15/75,,,,,-0.10355,-0.129,-0.082,,,-0.17,,,,,,,,
World,9/15/75,,,,,-0.17501,-0.2,-0.1535,,,-0.02,,,,,,,,
World,10/15/75,,,,,-0.20018,-0.226,-0.1785,,,-0.11,-43.74739583,-48.98959182,-46.36849,,,,,
World,11/15/75,,,,,-0.27143,-0.298,-0.2485,,,-0.17,,,,,,,,
World,12/15/75,,,,,-0.30565,-0.3325,-0.283,,,-0.17,,,,,,,,
World,1/15/76,,,,,-0.30097,-0.33,-0.279,,,-0.03,-46.68072917,-48.21109592,-47.44591,,,,,
World,2/15/76,,,,,-0.22919,-0.256,-0.207,,,-0.06,,,,,,,,
World,3/15/76,,,,,-0.17966,-0.206,-0.1575,,,-0.22,,,,,,,,
World,4/15/76,,,,,-0.20139,-0.227,-0.1795,,,-0.07,-46.28072917,-40.49079445,-43.38576,,,,,
World,5/15/76,,,,,-0.23821,-0.265,-0.216,,,-0.21,,,,,,,,
World,6/15/76,,,,,-0.1668,-0.193,-0.1445,,,-0.12,,,,,,,,
World,7/15/76,,,,,-0.08046,-0.1075,-0.059,,,-0.1,-44.74739583,-35.55243268,-40.14991,,,,,
World,8/15/76,,,,,-0.10809,-0.1325,-0.087,,,-0.12,,,,,,,,
World,9/15/76,,,,,-0.12581,-0.15,-0.104,,,-0.06,,,,,,,,
World,10/15/76,,,,,-0.05104,-0.0755,-0.03,,,-0.24,-44.4140625,-38.36745777,-41.39076,,,,,
World,11/15/76,,,,,0.01681,-0.008,0.0385,,,-0.06,,,,,,,,
World,12/15/76,,,,,0.07659,0.053,0.0985,,,0.11,,,,,,,,
World,1/15/77,,,,,0.14285,0.1175,0.166,,,0.18,-44.24739583,-45.42252381,-44.83496,,,,,
World,2/15/77,,,,,0.09514,0.07,0.1175,,,0.22,,,,,,,,
World,3/15/77,,,,,0.09539,0.0695,0.1165,,,0.24,,,,,,,,
World,4/15/77,,,,,0.05866,0.032,0.08,,,0.26,-49.6140625,-49.78768852,-49.70088,,,,,
World,5/15/77,,,,,0.07785,0.0505,0.098,,,0.33,,,,,,,,
World,6/15/77,,,,,0.09272,0.0665,0.1125,,,0.27,,,,,,,,
World,7/15/77,,,,,0.08288,0.057,0.103,,,0.2,-48.5140625,-48.42480912,-48.46944,,,,,
World,8/15/77,,,,,0.05545,0.031,0.074,,,0.18,,,,,,,,
World,9/15/77,,,,,0.09948,0.074,0.1205,,,0.02,,,,,,,,
World,10/15/77,,,,,0.08013,0.0545,0.102,,,0.03,-45.54739583,-45.66303415,-45.60521,,,,,
World,11/15/77,,,,,0.05641,0.0305,0.0785,,,0.16,,,,,,,,
World,12/15/77,,,,,0.00338,-0.0235,0.0245,,,0.03,,,,,,,,
World,1/15/78,,,,,0.09611,0.067,0.118,,,0.06,-38.24739583,-44.28004194,-41.26372,,,,,
World,2/15/78,,,,,0.04251,0.016,0.064,,,0.1,,,,,,,,
World,3/15/78,,,,,0.07031,0.043,0.0915,,,0.19,,,,,,,,
World,4/15/78,,,,,-0.02458,-0.052,-0.004,,,0.17,-37.34739583,-46.41108087,-41.87924,,,,,
World,5/15/78,,,,,0.02713,-0.001,0.0475,,,0.09,,,,,,,,
World,6/15/78,,,,,-0.00332,-0.0315,0.018,,,-0.01,,,,,,,,
World,7/15/78,,,,,0.03287,0.004,0.0535,,,0.04,-41.8140625,-48.96993724,-45.392,,,,,
World,8/15/78,,,,,-0.01829,-0.047,0.002,,,-0.13,,,,,,,,
World,9/15/78,,,,,0.04745,0.019,0.069,,,0.06,,,,,,,,
World,10/15/78,,,,,-0.04258,-0.0705,-0.022,,,0.03,-42.2140625,-52.65004871,-47.43206,,,,,
World,11/15/78,,,,,0.05058,0.022,0.0715,,,0.14,,,,,,,,
World,12/15/78,,,,,0.05613,0.03,0.079,,,0.08,,,,,,,,
World,1/15/79,,,,,0.1168,0.089,0.1395,,,0.08,-49.6140625,-56.81395408,-53.21401,,,,336.56,335.92
World,1/16/79,,,,,,,,,,,,,,14029035,,,,
World,2/15/79,,,,,0.10089,0.074,0.1245,,,-0.1,,,,,,,337.29,336.25
World,2/16/79,,,,,,,,,,,,,,14603815,,,,
World,3/15/79,,,,,0.12484,0.0995,0.146,,,0.19,,,,,,,337.88,336.51
World,3/16/79,,,,,,,,,,,,,,14700348,,,,
World,4/15/79,,,,,0.16694,0.141,0.1875,,,0.15,-49.38072917,-54.33004753,-51.85539,,,,338.32,336.72
World,4/16/79,,,,,,,,,,,,,,14001157,,,,
World,5/15/79,,,,,0.06124,0.037,0.0805,,,0.04,,,,,,,338.26,336.71
World,5/16/79,,,,,,,,,,,,,,12419927,,,,
World,6/15/79,,,,,0.14624,0.1215,0.167,,,0.14,,,,,,,337.38,336.61
World,6/16/79,,,,,,,,,,,,,,10343658,,,,
World,7/15/79,,,,,0.1406,0.1155,0.16,,,0.04,-46.8140625,-49.88668493,-48.35037,,,,335.56,336.41
World,7/16/79,,,,,,,,,,,,,,7880899,,,,
World,8/15/79,,,,,0.14303,0.119,0.161,,,0.17,,,,,,,334.37,336.65
World,8/16/79,,,,,,,,,,,,,,6317055,,,,
World,9/15/79,,,,,0.14577,0.122,0.1635,,,0.25,,,,,,,335.02,337.4
World,9/16/79,,,,,,,,,,,,,,6326210,,,,
World,10/15/79,,,,,0.14781,0.124,0.167,,,0.26,-39.38072917,-45.60846658,-42.4946,,,,336.36,337.71
World,10/16/79,,,,,,,,,,,,,,7838349,,,,
World,11/15/79,,,,,0.20862,0.185,0.228,,,0.28,,,,,,,337.36,337.68
World,11/16/79,,,,,,,,,,,,,,9984953,,,,
World,12/15/79,,,,,0.24243,0.218,0.261,,,0.48,,,,,,,337.85,337.61
World,12/16/79,,,,,,,,,,,,,,12103841,,,,
World,1/15/80,,,,,0.25157,0.2255,0.27,,,0.3,-37.68072917,-41.57064016,-39.62568,,,,338.55,337.91
World,1/16/80,,,,,,,,,,,,,,13410131,,,,
World,2/15/80,,,,,0.23164,0.206,0.249,,,0.39,,,,,,,339.26,338.23
World,2/16/80,,,,,,,,,,,,,,14433888,,,,
World,3/15/80,,,,,0.25545,0.2295,0.274,,,0.3,,,,,,,339.59,338.23
World,3/16/80,,,,,,,,,,,,,,14465930,,,,
World,4/15/80,,,,,0.17602,0.151,0.194,,,0.3,-38.9140625,-41.30867868,-40.11137,,,,339.99,338.39
World,4/16/80,,,,,,,,,,,,,,13904450,,,,
World,5/15/80,,,,,0.12537,0.1005,0.143,,,0.35,,,,,,,340.44,338.88
World,5/16/80,,,,,,,,,,,,,,12256942,,,,
World,6/15/80,,,,,0.13524,0.112,0.1535,,,0.2,,,,,,,339.99,339.22
World,6/16/80,,,,,,,,,,,,,,10110526,,,,
World,7/15/80,,,,,0.1391,0.1155,0.157,,,0.22,-41.88072917,-40.97321911,-41.42697,,,,338.44,339.28
World,7/16/80,,,,,,,,,,,,,,8140746,,,,
World,8/15/80,,,,,0.09764,0.074,0.115,,,0.19,,,,,,,337.22,339.5
World,8/16/80,,,,,,,,,,,,,,6329219,,,,
World,9/15/80,,,,,0.07866,0.0545,0.096,,,0.21,,,,,,,337.06,339.44
World,9/16/80,,,,,,,,,,,,,,6511879,,,,
World,10/15/80,,,,,0.02577,0.0035,0.0435,,,0.13,-40.98072917,-35.61619887,-38.29846,,,,337.83,339.17
World,10/16/80,,,,,,,,,,,,,,8118864,,,,
World,11/15/80,,,,,0.08411,0.06,0.103,,,0.3,,,,,,,338.93,339.26
World,11/16/80,,,,,,,,,,,,,,10167739,,,,
World,12/15/80,,,,,0.10377,0.081,0.1225,,,0.22,,,,,,,339.64,339.41
World,12/16/80,,,,,,,,,,,,,,12224182,,,,
World,1/15/81,,,,,0.07219,0.0475,0.091,,,0.53,-31.08072917,-29.86532757,-30.47303,,,,340.18,339.55
World,1/16/81,,,,,,,,,,,,,,13379221,,,,
World,2/15/81,,,,,0.03983,0.016,0.058,,,0.42,,,,,,,340.75,339.71
World,2/16/81,,,,,,,,,,,,,,13965962,,,,
World,3/15/81,,,,,0.10785,0.0835,0.1255,,,0.48,,,,,,,341.38,340.01
World,3/16/81,,,,,,,,,,,,,,14135457,,,,
World,4/15/81,,,,,0.10938,0.0845,0.1275,,,0.32,-26.8140625,-30.44417076,-28.62912,,,,341.68,340.08
World,4/16/81,,,,,,,,,,,,,,13534716,,,,
World,5/15/81,,,,,0.12588,0.101,0.144,,,0.24,,,,,,,341.43,339.88
World,5/16/81,,,,,,,,,,,,,,12202290,,,,
World,6/15/81,,,,,0.177,0.1525,0.195,,,0.29,,,,,,,340.63,339.86
World,6/16/81,,,,,,,,,,,,,,10164639,,,,
World,7/15/81,,,,,0.16883,0.144,0.187,,,0.32,-25.98072917,-31.33990185,-28.66032,,,,339.23,340.07
World,7/16/81,,,,,,,,,,,,,,7834463,,,,
World,8/15/81,,,,,0.11155,0.089,0.1285,,,0.35,,,,,,,338.08,340.37
World,8/16/81,,,,,,,,,,,,,,5850381,,,,
World,9/15/81,,,,,0.13541,0.1115,0.152,,,0.15,,,,,,,337.98,340.36
World,9/16/81,,,,,,,,,,,,,,6133274,,,,
World,10/15/81,,,,,0.10052,0.0775,0.1195,,,0.12,-25.9140625,-29.95058354,-27.93232,,,,339.07,340.42
World,10/16/81,,,,,,,,,,,,,,7937188,,,,
World,11/15/81,,,,,0.07942,0.057,0.098,,,0.23,,,,,,,340.18,340.5
World,11/16/81,,,,,,,,,,,,,,9841265,,,,
World,12/15/81,,,,,0.15354,0.129,0.173,,,0.41,,,,,,,340.75,340.51
World,12/16/81,,,,,,,,,,,,,,12024842,,,,
World,1/15/82,,,,,0.12605,0.1025,0.145,,,0.05,-30.2140625,-31.36688839,-30.79048,,,,341.37,340.74
World,1/16/82,,,,,,,,,,,,,,13717111,,,,
World,2/15/82,,,,,0.05902,0.0355,0.077,,,0.15,,,,,,,341.95,340.91
World,2/16/82,,,,,,,,,,,,,,14492402,,,,
World,3/15/82,,,,,0.046,0.022,0.0645,,,0.03,,,,,,,342.23,340.84
World,3/16/82,,,,,,,,,,,,,,14541238,,,,
World,4/15/82,,,,,0.08494,0.0605,0.1035,,,0.15,-35.3140625,-32.7850235,-34.04954,,,,342.52,340.91
World,4/16/82,,,,,,,,,,,,,,13954498,,,,
World,5/15/82,,,,,0.13069,0.1055,0.1495,,,0.18,,,,,,,342.36,340.82
World,5/16/82,,,,,,,,,,,,,,12435955,,,,
World,6/15/82,,,,,0.07581,0.051,0.0945,,,0.05,,,,,,,341.49,340.72
World,6/16/82,,,,,,,,,,,,,,10531137,,,,
World,7/15/82,,,,,0.03683,0.013,0.055,,,0.15,-37.88072917,-29.6891142,-33.78492,,,,339.75,340.61
World,7/16/82,,,,,,,,,,,,,,8303106,,,,
World,8/15/82,,,,,0.03219,0.0085,0.0495,,,0.04,,,,,,,338.11,340.4
World,8/16/82,,,,,,,,,,,,,,6305036,,,,
World,9/15/82,,,,,0.09427,0.0715,0.112,,,0.14,,,,,,,338.16,340.54
World,9/16/82,,,,,,,,,,,,,,5928861,,,,
World,10/15/82,,,,,0.15062,0.1285,0.1685,,,0.13,-28.6140625,-25.37309087,-26.99358,,,,339.62,340.97
World,10/16/82,,,,,,,,,,,,,,8189854,,,,
World,11/15/82,,,,,0.15976,0.137,0.1795,,,0.18,,,,,,,340.95,341.27
World,11/16/82,,,,,,,,,,,,,,10422266,,,,
World,12/15/82,,,,,0.18282,0.1595,0.2015,,,0.43,,,,,,,341.77,341.53
World,12/16/82,,,,,,,,,,,,,,12255118,,,,
World,1/15/83,,,,,0.29308,0.27,0.312,,,0.53,-23.54739583,-24.52746798,-24.03743,,,,342.37,341.71
World,1/16/83,,,,,,,,,,,,,,13420159,,,,
World,2/15/83,,,,,0.26493,0.242,0.284,,,0.43,,,,,,,342.74,341.71
World,2/16/83,,,,,,,,,,,,,,14238753,,,,
World,3/15/83,,,,,0.22078,0.1985,0.239,,,0.42,,,,,,,343.04,341.7
World,3/16/83,,,,,,,,,,,,,,14353672,,,,
World,4/15/83,,,,,0.21179,0.1875,0.229,,,0.27,-18.6140625,-27.78608947,-23.20008,,,,343.51,341.94
World,4/16/83,,,,,,,,,,,,,,13464012,,,,
World,5/15/83,,,,,0.22593,0.2025,0.2435,,,0.34,,,,,,,343.84,342.3
World,5/16/83,,,,,,,,,,,,,,12078371,,,,
World,6/15/83,,,,,0.24236,0.2185,0.26,,,0.22,,,,,,,343.5,342.71
World,6/16/83,,,,,,,,,,,,,,10353220,,,,
World,7/15/83,,,,,0.18568,0.1625,0.202,,,0.18,-22.28072917,-31.96590356,-27.12332,,1625.98,1634.98,342.14,342.9
World,7/16/83,,,,,,,,,,,,,,8231720,,,,
World,8/15/83,,,,,0.17991,0.157,0.196,,,0.36,,,,,1628.07,1635.55,340.62,342.85
World,8/16/83,,,,,,,,,,,,,,6300154,,,,
World,9/15/83,,,,,0.16864,0.146,0.186,,,0.37,,,,,1638.42,1636.16,340.53,342.94
World,9/16/83,,,,,,,,,,,,,,6281437,,,,
World,10/15/83,,,,,0.11885,0.0955,0.136,,,0.17,-30.64739583,-33.49638991,-32.07189,,1644.78,1636.83,341.75,343.15
World,10/16/83,,,,,,,,,,,,,,8226727,,,,
World,11/15/83,,,,,0.10875,0.086,0.1275,,,0.3,,,,,1642.62,1637.56,342.83,343.19
World,11/16/83,,,,,,,,,,,,,,10257440,,,,
World,12/15/83,,,,,0.11448,0.092,0.132,,,0.16,,,,,1639.55,1638.36,343.49,343.26
World,12/16/83,,,,,,,,,,,,,,12014713,,,,
World,1/15/84,,,,,0.11023,0.0865,0.129,,,0.31,-30.48072917,-32.67814249,-31.57944,,1638.77,1639.26,344.32,343.66
World,1/16/84,,,,,,,,,,,,,,13007194,,,,
World,2/15/84,,,,,0.11254,0.0895,0.1305,,,0.14,,,,,1638.87,1640.15,344.82,343.82
World,2/16/84,,,,,,,,,,,,,,13733533,,,,
World,3/15/84,,,,,0.08664,0.064,0.1045,,,0.26,,,,,1640.82,1641.11,344.96,343.6
World,3/16/84,,,,,,,,,,,,,,14014973,,,,
World,4/15/84,,,,,0.0816,0.058,0.0995,,,0.06,-25.04739583,-30.10078006,-27.57409,,1643.95,1642.16,345.19,343.56
World,4/16/84,,,,,,,,,,,,,,13429706,,,,
World,5/15/84,,,,,0.05779,0.0345,0.0755,,,0.33,,,,,1643.15,1643.23,345.33,343.78
World,5/16/84,,,,,,,,,,,,,,12082073,,,,
World,6/15/84,,,,,0.01969,-0.0045,0.038,,,0.02,,,,,1639.72,1644.33,344.57,343.8
World,6/16/84,,,,,,,,,,,,,,10174779,,,,
World,7/15/84,,,,,0.02741,0.003,0.046,,,0.19,-21.7140625,-28.37149093,-25.04278,,1637.98,1645.46,343.2,344.02
World,7/16/84,,,,,,,,,,,,,,7720828,,,,
World,8/15/84,,,,,0.07435,0.05,0.092,,,0.19,,,,,1641.72,1646.61,342.21,344.51
World,8/16/84,,,,,,,,,,,,,,6041214,,,,
World,9/15/84,,,,,0.14543,0.1205,0.1635,,,0.21,,,,,1650.6,1647.74,342.13,344.57
World,9/16/84,,,,,,,,,,,,,,5723385,,,,
World,10/15/84,,,,,-0.00592,-0.031,0.012,,,0.14,-24.8140625,-30.76577436,-27.78992,,1654.57,1648.86,342.99,344.37
World,10/16/84,,,,,,,,,,,,,,7673372,,,,
World,11/15/84,,,,,0.01917,-0.0045,0.0385,,,0.07,,,,,1653.81,1649.97,344.16,344.46
World,11/16/84,,,,,,,,,,,,,,9599286,,,,
World,12/15/84,,,,,-0.00438,-0.029,0.013,,,-0.04,,,,,1656.2,1651.06,345,344.72
World,12/16/84,,,,,,,,,,,,,,11745795,,,,
World,1/15/85,,,,,0.0418,0.0155,0.06,,,0.22,-31.68072917,-35.55047791,-33.6156,,1655.58,1652.14,345.35,344.66
World,1/16/85,,,,,,,,,,,,,,13190187,,,,
World,2/15/85,,,,,0.06341,0.035,0.082,,,-0.04,,,,,1652.25,1653.16,345.8,344.78
World,2/16/85,,,,,,,,,,,,,,13916728,,,,
World,3/15/85,,,,,0.04203,0.015,0.06,,,0.17,,,,,1654.6,1654.16,346.64,345.32
World,3/16/85,,,,,,,,,,,,,,14300678,,,,
World,4/15/85,,,,,-0.00224,-0.0285,0.016,,,0.12,-35.2140625,-35.80281479,-35.50844,,1658.18,1655.18,346.94,345.33
World,4/16/85,,,,,,,,,,,,,,13834948,,,,
World,5/15/85,,,,,0.05797,0.0315,0.077,,,0.14,,,,,1655.89,1656.19,346.78,345.2
World,5/16/85,,,,,,,,,,,,,,12386229,,,,
World,6/15/85,,,,,0.01848,-0.008,0.038,,,0.15,,,,,1650.04,1657.19,346.26,345.47
World,6/16/85,,,,,,,,,,,,,,9896956,,,,
World,7/15/85,,,,,0.05713,0.0325,0.076,,,0.04,-36.98072917,-33.03281913,-35.00677,,1646.8,1658.19,344.92,345.75
World,7/16/85,,,,,,,,,,,,,,7680887,,,,
World,8/15/85,,,,,0.04405,0.0205,0.062,,,0.17,,,,,1652.28,1659.21,343.41,345.73
World,8/16/85,,,,,,,,,,,,,,5823174,,,,
World,9/15/85,,,,,0.06887,0.0435,0.087,,,0.13,,,,,1662.48,1660.21,343.37,345.82
World,9/16/85,,,,,,,,,,,,,,6049141,,,,
World,10/15/85,,,,,0.07109,0.0465,0.088,,,0.11,-36.58072917,-33.82041015,-35.20057,,1667.48,1661.23,344.64,346.03
World,10/16/85,,,,,,,,,,,,,,7778173,,,,
World,11/15/85,,,,,0.02045,-0.0055,0.039,,,0.05,,,,,1666.82,1662.25,345.79,346.11
World,11/16/85,,,,,,,,,,,,,,9869244,,,,
World,12/15/85,,,,,0.05405,0.0305,0.071,,,0.14,,,,,1666.04,1663.28,346.55,346.25
World,12/16/85,,,,,,,,,,,,,,11889134,,,,
World,1/15/86,,,,,0.01101,-0.016,0.0295,,,0.26,-33.8140625,-34.42945832,-34.12176,,1666.27,1664.34,347.11,346.42
World,1/16/86,,,,,,,,,,,,,,13393860,,,,
World,2/15/86,,,,,0.0779,0.0505,0.097,,,0.37,,,,,1666.93,1665.36,347.34,346.34
World,2/16/86,,,,,,,,,,,,,,14184983,,,,
World,3/15/86,,,,,0.04211,0.0145,0.0605,,,0.3,,,,,1669.27,1666.38,347.71,346.38
World,3/16/86,,,,,,,,,,,,,,14297169,,,,
World,4/15/86,,,,,0.04472,0.018,0.0625,,,0.22,-33.78072917,-31.90917505,-32.84495,,1670.8,1667.44,348.22,346.61
World,4/16/86,,,,,,,,,,,,,,,,,,
World,5/15/86,,,,,0.05905,0.0325,0.0765,,,0.21,,,,,1668.46,1668.51,348.32,346.75
World,5/16/86,,,,,,,,,,,,,,,,,,
World,6/15/86,,,,,0.08629,0.0605,0.1055,,,0.12,,,,,1664.76,1669.59,347.76,346.99
World,6/16/86,,,,,,,,,,,,,,,,,,
World,7/15/86,,,,,0.07843,0.052,0.097,,,0.11,-35.18072917,-30.89147752,-33.0361,,1662.32,1670.67,346.29,347.14
World,7/16/86,,,,,,,,,,,,,,8148968,,,,
World,8/15/86,,,,,0.06021,0.0355,0.078,,,0.16,,,,,1664.41,1671.78,344.92,347.22
World,8/16/86,,,,,,,,,,,,,,6264890,,,,
World,9/15/86,,,,,0.11235,0.089,0.131,,,0.03,,,,,1672.57,1672.87,344.86,347.26
World,9/16/86,,,,,,,,,,,,,,6594264,,,,
World,10/15/86,,,,,0.1372,0.1125,0.156,,,0.15,-36.8140625,-30.1230909,-33.46858,,1678.65,1673.96,346.03,347.4
World,10/16/86,,,,,,,,,,,,,,8393955,,,,
World,11/15/86,,,,,0.10651,0.0805,0.1255,,,0.1,,,,,1679,1675.06,347.3,347.63
World,11/16/86,,,,,,,,,,,,,,10300399,,,,
World,12/15/86,,,,,0.07103,0.0445,0.0895,,,0.13,,,,,1679.12,1676.15,347.76,347.46
World,12/16/86,,,,,,,,,,,,,,11897841,,,,
World,1/15/87,,,,,0.09856,0.071,0.119,,,0.32,-33.84739583,-25.16374092,-29.50557,,1679.37,1677.25,348.02,347.25
World,1/16/87,,,,,,,,,,,,,,13446924,,,,
World,2/15/87,,,,,0.12999,0.103,0.149,,,0.43,,,,,1679.05,1678.29,348.57,347.47
World,2/16/87,,,,,,,,,,,,,,14434669,,,,
World,3/15/87,,,,,0.17422,0.1475,0.193,,,0.18,,,,,1680.06,1679.32,349.29,347.88
World,3/16/87,,,,,,,,,,,,,,14080682,,,,
World,4/15/87,,,,,0.15043,0.1235,0.169,,,0.24,-34.28072917,-23.52944719,-28.90509,,1681.36,1680.36,349.98,348.3
World,4/16/87,,,,,,,,,,,,,,13607512,,,,
World,5/15/87,,,,,0.20243,0.1745,0.22,,,0.26,,,,,1681.85,1681.38,350.26,348.69
World,5/16/87,,,,,,,,,,,,,,12170830,,,,
World,6/15/87,,,,,0.20121,0.174,0.22,,,0.35,,,,,1679.98,1682.38,349.48,348.81
World,6/16/87,,,,,,,,,,,,,,10349169,,,,
World,7/15/87,,,,,0.28677,0.2605,0.306,,,0.4,-33.24739583,-29.54970982,-31.39855,,1675.96,1683.34,347.86,348.85
World,7/16/87,,,,,,,,,,,,,,8248097,,,,
World,8/15/87,,,,,0.33825,0.312,0.356,,,0.25,,,,,1677.18,1684.28,346.62,349.01
World,8/16/87,,,,,,,,,,,,,,6046353,,,,
World,9/15/87,,,,,0.32505,0.2995,0.343,,,0.35,,,,,1685.58,1685.18,346.7,349.14
World,9/16/87,,,,,,,,,,,,,,6487789,,,,
World,10/15/87,,,,,0.27552,0.251,0.2935,,,0.32,-37.6140625,-31.01720324,-34.31563,,1691.55,1686.05,347.97,349.36
World,10/16/87,,,,,,,,,,,,,,8216487,,,,
World,11/15/87,,,,,0.33157,0.3055,0.3515,,,0.29,,,,,1691.19,1686.89,349.25,349.58
World,11/16/87,,,,,,,,,,,,,,10182747,,,,
World,12/15/87,,,,,0.27771,0.2515,0.2955,,,0.46,,,,,1690.5,1687.72,350.21,349.88
World,12/16/87,,,,,,,,,,,,,,,,,,
World,1/15/88,,,,,0.34245,0.3135,0.3615,,,0.57,-31.4140625,-24.54146997,-27.97777,,1692.08,1688.55,350.91,350.13
World,1/16/88,,,,,,,,,,,,,,13716950,,,,
World,2/15/88,,,,,0.31793,0.2895,0.336,,,0.44,,,,,1692.71,1689.33,351.47,350.37
World,2/16/88,,,,,,,,,,,,,,14233521,,,,
World,3/15/88,,,,,0.29256,0.264,0.31,,,0.51,,,,,1691.44,1690.11,351.85,350.39
World,3/16/88,,,,,,,,,,,,,,14572140,,,,
World,4/15/88,,,,,0.26454,0.2365,0.282,,,0.43,-31.64739583,-23.12427568,-27.38584,,1690.1,1690.93,352.3,350.52
World,4/16/88,,,,,,,,,,,,,,13669276,,,,
World,5/15/88,,,,,0.23826,0.2095,0.2555,,,0.44,,,,,1689.09,1691.76,352.46,350.83
World,5/16/88,,,,,,,,,,,,,,11877564,,,,
World,6/15/88,,,,,0.22971,0.202,0.2465,,,0.4,,,,,1687.05,1692.62,351.76,351.07
World,6/16/88,,,,,,,,,,,,,,9952342,,,,
World,7/15/88,,,,,0.21638,0.1895,0.2335,,,0.33,-28.84739583,-25.0717923,-26.95959,,1685.78,1693.49,350.28,351.27
World,7/16/88,,,,,,,,,,,,,,7824401,,,,
World,8/15/88,,,,,0.22115,0.1955,0.2385,,,0.39,,,,,1689.14,1694.42,349.1,351.56
World,8/16/88,,,,,,,,,,,,,,6034897,,,,
World,9/15/88,,,,,0.17511,0.1495,0.1925,,,0.37,,,,,1695.87,1695.35,349.27,351.79
World,9/16/88,,,,,,,,,,,,,,6218868,,,,
World,10/15/88,,,,,0.12887,0.1025,0.147,,,0.38,-26.5140625,-26.86170176,-26.68788,,1701.04,1696.31,350.44,351.85
World,10/16/88,,,,,,,,,,,,,,8285701,,,,
World,11/15/88,,,,,0.06343,0.037,0.08,,,0.12,,,,,1702.91,1697.3,351.61,351.98
World,11/16/88,,,,,,,,,,,,,,10350936,,,,
World,12/15/88,,,,,0.01099,-0.0155,0.0275,,,0.29,,,,,1702.01,1698.3,352.46,352.16
World,12/16/88,,,,,,,,,,,,,,12423566,,,,
World,1/15/89,,,,,0.06844,0.0395,0.087,,,0.12,-31.84739583,-28.08075032,-29.96407,,1700.55,1699.33,352.99,352.18
World,1/16/89,,,,,,,,,,,,,,13711712,,,,
World,2/15/89,,,,,0.0974,0.0695,0.115,,,0.3,,,,,1701.08,1700.32,353.46,352.33
World,2/16/89,,,,,,,,,,,,,,14070427,,,,
World,3/15/89,,,,,0.10778,0.0795,0.126,,,0.36,,,,,1702.47,1701.31,354,352.58
World,3/16/89,,,,,,,,,,,,,,13914979,,,,
World,4/15/89,,,,,0.14366,0.1165,0.1615,,,0.29,-24.6140625,-23.92402054,-24.26904,,1703.58,1702.33,354.38,352.6
World,4/16/89,,,,,,,,,,,,,,12925836,,,,
World,5/15/89,,,,,0.13879,0.11,0.157,,,0.17,,,,,1703.38,1703.34,354.19,352.51
World,5/16/89,,,,,,,,,,,,,,11684679,,,,
World,6/15/89,,,,,0.15667,0.1295,0.174,,,0.15,,,,,1700.2,1704.32,353.26,352.57
World,6/16/89,,,,,,,,,,,,,,10205803,,,,
World,7/15/89,,,,,0.25554,0.229,0.2735,,,0.34,-25.14739583,-21.49591391,-23.32165,,1698.19,1705.28,351.56,352.59
World,7/16/89,,,,,,,,,,,,,,7862383,,,,
World,8/15/89,,,,,0.29296,0.266,0.3105,,,0.33,,,,,1702.01,1706.23,350.21,352.7
World,8/16/89,,,,,,,,,,,,,,6066695,,,,
World,9/15/89,,,,,0.22262,0.196,0.24,,,0.34,,,,,1707.18,1707.13,350.56,353.09
World,9/16/89,,,,,,,,,,,,,,5680812,,,,
World,10/15/89,,,,,0.16375,0.137,0.183,,,0.29,-22.24739583,-21.38139724,-21.8144,,1710.5,1708,351.85,353.28
World,10/16/89,,,,,,,,,,,,,,7856424,,,,
World,11/15/89,,,,,0.1886,0.162,0.2075,,,0.2,,,,,1713.14,1708.83,353.03,353.39
World,11/16/89,,,,,,,,,,,,,,10063207,,,,
World,12/15/89,,,,,0.18015,0.1525,0.1975,,,0.37,,,,,1713.22,1709.62,353.9,353.58
World,12/16/89,,,,,,,,,,,,,,12142104,,,,
World,1/15/90,,,,,0.20219,0.173,0.221,,,0.41,-25.24739583,-21.5530319,-23.40021,,1712.1,1710.4,354.46,353.69
World,1/16/90,,,,,,,,,,,,,,13284368,,,,
World,2/15/90,,,,,0.29701,0.268,0.316,,,0.44,,,,,1713.52,1711.1,354.87,353.82
World,2/16/90,,,,,,,,,,,,,,13946709,,,,
World,3/15/90,,,,,0.29924,0.2715,0.3175,,,0.8,,,,,1714.39,1711.78,355.19,353.77
World,3/16/90,,,,,,,,,,,,,,14104900,,,,
World,4/15/90,,,,,0.34484,0.3185,0.362,,,0.56,-28.3140625,-19.81709396,-24.06558,,1712.5,1712.46,355.5,353.73
World,4/16/90,,,,,,,,,,,,,,12862342,,,,
World,5/15/90,,,,,0.31251,0.285,0.3315,,,0.45,,,,,1710.58,1713.12,355.4,353.74
